"molecule structure","name","activity","type"
"CCCNC(=O)C1(CCCCC1)[NH2+]CC(=O)N2CCC[C@@H](C2)C(=O)N","P134447022","0","decoy"
"C[C@H]1COCCN1[C@@H](C)CN/C(=[NH+]/C)/NC2CCN(CC2)CC(=O)N","P135397795","0","decoy"
"CC(C)(CNC(=O)NC[C@@H]1C[C@H](C[NH+]1Cc2ccccc2)O)C(=O)NC","P140531676","0","decoy"
"c1cc(sc1)[C@@H](CC(=O)NC[C@@H]2C[NH+]3CCCC[C@@H]3CO2)NC(=O)N","P141449701","0","decoy"
"c1ccc(cc1)C[NH+]2CCN(CC2)c3nc4c(=O)[nH]cnc4n3[C@@H]5[C@@H]([C@@H]([C@@H](O5)CO)O)O","P152679115","0","decoy"
"CC(C)C[C@@H](C(=O)NCC(=O)NC(=O)OCc1ccccc1)NC(=O)[C@@H]2CCC[NH2+]2","P155773747","0","decoy"
"CCC[C@H]1C[C@@H]([NH+](C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O","P08103884","0","decoy"
"c1c(cc(c(c1/C=N/NC(=[NH2+])c2c(non2)N)O)Br)Br","P08182707","0","decoy"
"c1cc(ccc1C2CC[NH+](CC2)CC(=O)Nc3cc(cc(c3)C(=O)N)C(=O)N)O","P18775929","0","decoy"
"c1cc(ccc1C(=O)N[C@@H]2C[NH+](CCC[C@H]2O)Cc3ccc4c(c3)OCO4)OCC(=O)N","P23651430","0","decoy"
"c1cc(ccc1CNC(=O)CC[C@@H]2CNC(=O)[C@H]3[NH+]2C[C@H](C3)NC(=O)Nc4ccsc4)F","P23695371","0","decoy"
"CCOc1cc(ccc1O)[C@@H]2c3c(n[nH]c3OC(=C2C#N)[NH3+])c4ccc5c(c4)OCO5","P29810179","0","decoy"
"CC(C)c1ccc(cc1)/N=C/2\N[C@H]3[C@H]([C@@H](C[C@@H]([C@H]3S2)C(=O)NCC[NH+]4CCOCC4)O)O","P30570822","0","decoy"
"CCCCN1C(=O)[C@@H]2[C@H]([NH2+][C@]3([C@@H]2C1=O)c4cc(ccc4NC3=O)F)Cc5ccc(c(c5)O)O","P30646493","0","decoy"
"c1ccc(c(c1)NC(=O)CN2CC[NH+](CC2)CC(=O)Nc3ccc(cc3)C(=O)N)F","P30996183","0","decoy"
"c1cc(ccc1C[NH2+]CC(=O)Nc2ccc(cc2)S(=O)(=O)N3CCCC3)S(=O)(=O)N","P31741328","0","decoy"
"CCn1c2ccc(cc2[nH+]c1SCCC(=O)NC(=O)NC3CCCC3)S(=O)(=O)N","P37862890","0","decoy"
"CCOc1ccc(cc1)c2c3c([nH]n2)OC(=C([C@H]3c4ccc(cc4)O)C#N)[NH3+]","P47601764","0","decoy"
"Cc1cc(c(s1)C)c2c3c([nH]n2)OC(=C([C@@H]3c4cc(c(c(c4)OC)O)OC)C#N)[NH3+]","P49363657","0","decoy"
"CC[C@H](C)N1C(=O)[C@H]2[C@@H]([NH2+][C@@]3([C@@H]2C1=O)c4ccccc4NC3=O)CC(=O)N","P53263636","0","decoy"
"Cc1ccc(cc1)C2=C[C@@H](N=N2)[C@H]3NN[C@@H](N3[NH3+])SCC(=O)Nc4c(cc(cc4C)C)C","P59081347","0","decoy"
"COc1ccc(cc1)C2=C[C@@H](N=N2)[C@@H]3NN[C@@H](N3[NH3+])SCC(=O)Nc4ccccc4F","P59090064","0","decoy"
"Cc1c(cccc1Cl)NC(=O)CS[C@H]2NN[C@@H](N2[NH3+])[C@@H]3C=C(N=N3)C","P59116823","0","decoy"
"CC1=C2[C@@H](C(=C(O[C@H]2N=N1)[NH3+])C#N)c3cc(cs3)CSc4nnc(s4)N","P59422438","0","decoy"
"COc1ccccc1Cn2c3ccccc3[nH+]c2S[C@@H]4[C@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O","P60563480","0","decoy"
"CC(C)Oc1ccccc1Cn2c3ccccc3[nH+]c2S[C@@H]4[C@@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O","P60563486","0","decoy"
"CC(C)Oc1ccc(cc1)Cn2c3ccccc3[nH+]c2S[C@@H]4[C@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O","P60563516","0","decoy"
"Cc1ccc(cc1)S(=O)(=O)NNc2c(c([nH+]cn2)Nc3cccc4c3nccc4)N","P61884301","0","decoy"
"Cc1ccc(cc1)C(=O)NNc2c(c(nc[nH+]2)Nc3ccc(cn3)Cl)N","P61926277","0","decoy"
"Cc1ccc(cc1)S(=O)(=O)NNc2c(c(nc[nH+]2)Nc3ccc(cn3)Cl)N","P61926311","0","decoy"
"Cc1c\2c(oc1C(=O)[NH2+]NC(=O)c3ccco3)CCC/C2=N\NC(=S)N","P61987452","0","decoy"
"CC[C@H](C)N1C(=O)[C@H]2[C@H]([NH2+][C@]3([C@H]2C1=O)c4ccccc4NC3=O)CC(=O)N","P66099594","0","decoy"
"CCc1cccc2c1NC(=O)[C@@]23[C@@H]4[C@H]([C@@H]([NH2+]3)CCC(=O)N)C(=O)N(C4=O)CCc5ccccc5","P66122769","0","decoy"
"Cc1c(ccc2c1NC(=O)[C@]23[C@H]4[C@@H]([C@@H]([NH2+]3)CCC(=O)N)C(=O)N(C4=O)C5CCCCC5)Cl","P75797282","0","decoy"
"CC[C@@H](C)N1C(=O)[C@@H]2[C@H]([NH2+][C@@]3([C@@H]2C1=O)c4cc(ccc4NC3=O)Cl)CC(=O)N","P75853513","0","decoy"
"c1ccc(c(c1)CNC(=O)Nc2ccccc2SCC(=O)N)n3cc[nH+]c3","P85095119","0","decoy"
"c1ccc2c(c1)nc3n2[C@@H](NC(=[NH2+])N3)c4ccc(cc4Br)OCCO","P88368643","0","decoy"
"c1cc2=[NH+]CC(=c2cc1Cl)CCNC(=O)C(=O)N[C@H]3C(=C4CCC[C@H]4S3)C(=O)N","P97169242","0","decoy"
"c1ccc(cc1)N[C@@H]2N[C@@H]([C@@H](S2)NC(=O)[C@@H]3C=c4cc(ccc4=[NH+]3)Cl)C(=O)N","P97790158","0","decoy"
"c1ccc(cc1)NC(=O)C[C@H]2N[C@H](ON2)C(=O)NCCC3=c4cc(ccc4=[NH+]C3)Cl","P97937027","0","decoy"
"Cc1ccc(cc1)N2[C@H](N[NH2+]N2)SCC(=O)N[C@@H](CC3=c4ccccc4=[NH+]C3)C(=O)[O-]","P99359590","0","decoy"
"CCCc1nc(c(s1)CNC(=O)C2=C(NC(=O)N[C@@H]2c3c([nH+]c[nH]3)C)C)C","P103691314","0","decoy"
"COc1ccc(c(c1)CN2CCC[C@@](C2=O)(C[NH2+]Cc3cccnc3N)O)F","P103850692","0","decoy"
"Cc1ccc(c(c1)NC(=O)NCc2cn(nn2)[C@H]3C[C@H]([NH2+]C3)C(=O)NC)C","P104038521","0","decoy"
"Cc1c([nH]c[nH+]1)[C@@H]2C(=C(NC(=O)N2)C)C(=O)NCCc3nc4c(s3)CCC4","P104182726","0","decoy"
"CNC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CCCCC2)Nc3ccc(cc3)OC)[NH3+]","P104372387","0","decoy"
"Cc1ccccc1[C@H](CC(=O)N[C@H]2CCC[NH+](C2)C3CCCCC3)NC(=O)N","P105166943","0","decoy"
"c1[nH]c2c(n1)c(nc(n2)N)N3CCC(CC3)[NH+]4CCC[C@@H](C4)C(=O)NC5CC5","P111158846","0","decoy"
"C[NH2+]CCC[NH+]1c2ccccc2CCc3c1ccc(c3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)[O-])O)O)O","P120589113","0","decoy"
"c1cc(ccc1/C=[NH+]/c2ccc(cc2)S(=O)(=O)N)/C=N\c3ccc(cc3)S(=O)(=O)N","P130299158","0","decoy"
"CCC[C@@H]1C[C@H]([NH+](C1)C)C(=O)N[C@@H]([C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)SC)O)O)O)[C@@H](C)Cl","P133796092","0","decoy"
"C[NH+](C)[C@@H]1CC[C@@H](C1)NC(=O)Nc2ccc(cc2)NC(=O)NCc3ccco3","P144106117","0","decoy"
"c1c[nH+]c([nH]1)CNS(=O)(=O)c2c(cc(cc2Br)Br)N","P152978795","0","decoy"
"C[C@@H]([C@@H](CNS(=O)(=O)c1c(cc(cc1Cl)Br)Cl)[NH3+])O","P152982688","0","decoy"
"C[C@H]1CCC[NH+](C1)C(C)(C)CNC(=O)NCc2ccc(cc2)S(=O)(=O)N","P153931496","0","decoy"
"C[C@H](c1ccc(cc1)S(=O)(=O)N)[NH2+]C[C@H](CN2CCc3ccccc3C2)O","P156025996","0","decoy"
"C1CC[C@H]([C@H](CC1)[NH3+])C(=O)[O-]","P24165377","0","decoy"
"C1=C[C@@H]([C@@H]([C@@H]([C@@H]1O)O)O)Br","P24188753","0","decoy"
"C1CCCN(CC1)C(=S)NN","P24229535","0","decoy"
"C1CCc2c(c(c(s2)N)CO)C1","P24314467","0","decoy"
"C1CCN(CC1)NC(=S)N","P24415878","0","decoy"
"CSC(=S)NN","P28195753","0","decoy"
"Cc1cc(c(o1)C)[C@H](C)NN","P30483508","0","decoy"
"c1cc([nH]c(=O)c1)N","P46185043","0","decoy"
"C1C[C@@H](NC(=O)[C@@H]1N)C(F)(F)F","P48330521","0","decoy"
"c1cc(=O)[nH]cc1N","P49258848","0","decoy"
"C[C@@H]1CCCC[C@]1(CN)O","P52355621","0","decoy"
"C/C=C/C(=O)N[C@H]1C[C@@H]1N","P53839526","0","decoy"
"c1ccc2c(c1)CC[C@@](C2)(CN)O","P55707988","0","decoy"
"C1CC2CCCC(C1)(C2)C(=O)NN","P56306066","0","decoy"
"C1=C[C@H]([C@@H]([C@@H]2[C@H]1[C@H]2C#N)O)N","P59170296","0","decoy"
"C1C[C@@]2(C[C@H]1C[C@@H]2[NH3+])C(=O)[O-]","P59186968","0","decoy"
"CC[C@@H]1C[C@@H]([C@@H](C1)[NH3+])C(=O)[O-]","P59187163","0","decoy"
"C[C@]1(C[C@H]2[C@H](C2(C)C)C[C@H]1C(=O)[O-])[NH3+]","P59210952","0","decoy"
"C[C@H]1CCC[C@]2(C1)[C@@H](C[C@@H]2[NH3+])C(=O)[O-]","P59211002","0","decoy"
"CC(C)(C)C1=NN[C@H](C1)N","P59266123","0","decoy"
"C[C@H]([C@@H](C(C)(C)C)O)N","P65480393","0","decoy"
"C1CC[C@H]([C@@H](/C=C\C1)[NH3+])C(=O)[O-]","P67930525","0","decoy"
"C[C@@H]1C(=[NH2+])N(C(=[NH+]1)C(C)(C)C)C","P76345809","0","decoy"
"C1C[C@@H]([C@@H](C1)O)C(=O)N","P85527774","0","decoy"
"C[C@](C1CCCCC1)(N)O","P89436992","0","decoy"
"C1CCC(=O)N[C@H](C1)N","P91917658","0","decoy"
"CC[C@@H]1CCC[C@@](C1)(CO)N","P108853774","0","decoy"
"C[C@H]1CC[C@@](C1)(CO)N","P108983143","0","decoy"
"C[C@H](c1cc2c([nH]c1=O)CCCC2)N","P112212619","0","decoy"
"C[C@@H]1CC[C@@H]([C@@]1(C)C(=O)[O-])[NH3+]","P112299124","0","decoy"
"C[C@@H]1CCC[C@@H]1NN","P122844535","0","decoy"
"C[C@H]1CCC[C@H]1NN","P122844551","0","decoy"
"C[C@H]1CCC[C@@]1(CN)O","P122857528","0","decoy"
"C[C@@H]1C[C@H]([C@H]1[NH3+])C(=O)[O-]","P125055541","0","decoy"
"C1C[C@H](C[C@H](C1)NN)C2CC2","P127384828","0","decoy"
"C1C[C@H](C[C@](C1)(CN)O)C2CC2","P127385423","0","decoy"
"CNc1cc(cc(c1)O)O","P127759298","0","decoy"
"C1CNC[C@@]1(C(=O)N)C(F)(F)F","P129032357","0","decoy"
"C1C[C@@H]2C[C@H]1C[C@@H]2NN","P130501121","0","decoy"
"C[C@H]1CCC[C@](CC1)(CN)O","P130528565","0","decoy"
"CC[C@H]1CCC[C@@](CC1)(CN)O","P130529394","0","decoy"
"C1C[C@H](C[C@@H](C1)O)NC2CNC2","P132108363","0","decoy"
"C[C@@H]1CC[C@](C1)(C[NH3+])C2(CCC2)[O-]","P134534189","0","decoy"
"CS[C@H]1CCC[C@](C1)(CO)N","P135623515","0","decoy"
"C=C([C@H]([NH3+])[O-])Br","P135966132","0","decoy"
"C[C@@H]1C[C@@](CS1)(CO)N","P136113076","0","decoy"
"C[C@H]1CN[C@H](SC1)CC(=O)N","P137032877","0","decoy"
"Cc1ccc(cc1C)C2(CC(C2)[NH3+])[O-]","P137105757","0","decoy"
"C=C[C@@H](c1cccc(c1[O-])F)[NH3+]","P150399708","0","decoy"
"C1CN(C[C@]12C[C@@H]2N)O","P151026174","0","decoy"
"C(CC[NH3+])C[C@@H](C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)[O-])N","P111200482","0","decoy"
"C(CC[NH3+])C[C@H](C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)[O-])N","P111200483","0","decoy"
"C(CC[NH3+])C[C@@H](C(=O)N[C@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)[O-])N","P111200484","0","decoy"
"C(CC[NH3+])C[C@H](C(=O)N[C@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)[O-])N","P111200485","0","decoy"
"C(C[NH+](CCC(=O)NCC[NH3+])CCN(CCC(=O)NCC[NH3+])CCC(=O)NCC[NH3+])C(=O)NCC[NH3+]","P111217427","0","decoy"
"C1[C@H]([C@@H]([C@@H]([C@@H]([C@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)[NH3+])O)NC(=O)[C@H](CC[NH3+])O","P120584644","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)[NH3+])O)NC(=O)[C@H](CC[NH3+])O","P120584649","0","decoy"
"C1[C@H]([C@@H]([C@@H]([C@H]([C@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)[NH3+])O)NC(=O)[C@H](CC[NH3+])O","P120584650","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@H]([C@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)[NH3+])O)NC(=O)[C@H](CC[NH3+])O","P120584652","0","decoy"
"C1[C@H]([C@@H]([C@@H]([C@@H]([C@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)N)O)NC(=O)[C@H](CC[NH3+])O","P120587876","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)N)O)NC(=O)[C@H](CC[NH3+])O","P120587879","0","decoy"
"C1[C@H]([C@@H]([C@@H]([C@H]([C@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)N)O)NC(=O)[C@H](CC[NH3+])O","P120587882","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@H]([C@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)C[NH3+])O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)N)O)NC(=O)[C@H](CC[NH3+])O","P120587884","0","decoy"
"C1[C@H]([C@@H]([C@@H]([C@@H]([C@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)N)O)NC(=O)[C@H](CC[NH3+])O","P120588243","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)N)O)NC(=O)[C@H](CC[NH3+])O","P120588246","0","decoy"
"C1[C@H]([C@@H]([C@@H]([C@H]([C@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)N)O)NC(=O)[C@H](CC[NH3+])O","P120588249","0","decoy"
"C1[C@H]([C@@H]([C@H]([C@H]([C@H]1NC(=O)[C@H](CC[NH3+])O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@@H](O3)CO)O)N)O)NC(=O)[C@H](CC[NH3+])O","P120588252","0","decoy"
"CC(C)[C@@H](C(=O)N[C@@H](Cc1c[nH+]c[nH]1)C(=O)N[C@@H](CCCC[NH3+])C(=O)N)NC(=O)[C@H](CC(=O)[O-])NC(=O)[C@H](CO)NC(=O)[C@H](Cc2c[nH]cn2)[NH3+]","P155794819","0","decoy"
"CC(=C([NH3+])[NH3+])CSc1[nH]c(=O)ccn1","P54982273","0","decoy"
"c1cc(c(cc1O)C[NH3+])C[NH3+]","P59179562","0","decoy"
"CC(C)(C)NNc1c(c([nH+]cn1)NN)N","P61924922","0","decoy"
"c1c(nc([nH]1)C2(CCC2)[NH3+])c3nc([nH]n3)N","P62302097","0","decoy"
"C[C@H]([C@H](C[NH3+])[NH3+])O","P67147485","0","decoy"
"CC(C)(C(=O)NC1CCC(CC1)[NH3+])[NH3+]","P77452322","0","decoy"
"C1[C@H]([NH2+]C[C@@H]([C@H]1O)[NH3+])CO","P89778659","0","decoy"
"C([C@H](CO)[NH3+])[NH3+]","P105239960","0","decoy"
"CNc1[nH]c(=O)c(c(n1)N)[NH3+]","P105403428","0","decoy"
"C[C@@H](CCC(=O)NC1CCC(CC1)[NH3+])[NH3+]","P107607769","0","decoy"
"C1CC(CCC1C(=O)N)[NH2+]C/C(=N/O)/N","P108910541","0","decoy"
"C([C@@H]1[C@H]([C@H]([C@@H](O1)NC(=O)[NH+]=C(N)N)O)O)O","P111710718","0","decoy"
"c1cc(ccc1[C@H](C[NH3+])N)S(=O)(=O)N","P112159379","0","decoy"
"c1cc(c(c(c1)F)O)[C@H](C[NH3+])[NH3+]","P112162807","0","decoy"
"c1c(cc(c(c1O)F)F)[C@H](C[NH3+])[NH3+]","P112163035","0","decoy"
"c1cc(c(c(c1C(F)(F)F)[C@@H](C[NH3+])[NH3+])O)F","P112164098","0","decoy"
"c1c(cc(c(c1C(F)(F)F)[C@@H](C[NH3+])[NH3+])O)F","P112164100","0","decoy"
"C(=C(C(=O)N)C(=O)N)NC(=S)N","P113990134","0","decoy"
"[C@@H]1([C@H](N/C(=N/O)/C(=[NH+]\O)/N1)O)O","P122475530","0","decoy"
"C[C@H](CN/C(=[NH+]/N)/N)CO","P130417334","0","decoy"
"C1C[C@H](C[C@H](C1)NCCC[NH3+])[NH3+]","P131129771","0","decoy"
"CC[C@@H](c1[nH]c2c(n1)c(=O)[nH]c(n2)N)[NH3+]","P131528014","0","decoy"
"C1C[C@@H]([C@@H](C1)[NH2+]CCN)C[NH3+]","P131820784","0","decoy"
"CC(C)(C(=O)N)[NH2+][C@@H]1CCCC[C@@H]1C[NH3+]","P131826792","0","decoy"
"CC(C)(C(=O)N)[NH2+][C@@H]1CCCC[C@H]1C[NH3+]","P131826794","0","decoy"
"c1c[nH+]cc(c1N)C2(CCC(CC2)[NH3+])O","P131929418","0","decoy"
"C[NH+]1CC[C@H](C1)CN/C(=[NH+]/N)/N","P132826064","0","decoy"
"C1C[C@@H](C[C@@H]1c2[nH+]c([nH]n2)N)[NH3+]","P133058171","0","decoy"
"C1C[C@H](C[C@@H]1c2[nH+]c([nH]n2)N)[NH3+]","P133058174","0","decoy"
"[H]/N=C(/N)\[NH+]=C(N)N","P133913317","0","decoy"
"C1C[C@@H](C[C@@H]1[NH3+])[NH2+]CCC(=O)N","P135267336","0","decoy"
"C1CCC(CC1)[C@@H](C(=[NH2+])N)[NH3+]","P135359991","0","decoy"
"CC[C@](C)(C(=O)NC1CCC(CC1)[NH3+])[NH3+]","P135868116","0","decoy"
"CC(C)[C@H](c1nnc(n1N)N)[NH3+]","P136999334","0","decoy"
"C1CC[C@@H]([C@H](C1)C[NH3+])c2nnc(n2N)N","P136999428","0","decoy"
"C1CC1[C@@H](c2nnc(n2N)N)[NH3+]","P136999440","0","decoy"
"C1C(CC1[NH2+]CCC(=O)N)[NH3+]","P137104237","0","decoy"
"c1c[nH+]cc(c1N)C[C@@]2(CCC[C@@H](C2)[NH3+])O","P137105280","0","decoy"
"c1c[nH+]cc(c1N)C[C@@]2(CC[C@H](C2)[NH3+])O","P137106729","0","decoy"
"C[C@H](C(=O)N)Nc1c2[nH+]ccn2cc(n1)NN","P137420114","0","decoy"
"CCC[C@H](C[NH3+])c1[nH]c2c(=O)[nH]c(nc2n1)N","P138777782","0","decoy"
"C1CC[C@@H]([C@@H](C1)C[NH3+])C(=O)NC2CCC(CC2)[NH3+]","P139770138","0","decoy"
"c1cc(cc(c1)NS(=O)(=O)N)N[C@@H]2CC[C@@H](C2)[NH3+]","P145924107","0","decoy"
"C1CC[C@H]([C@H](CC1)[NH3+])C(=O)NC2CCC(CC2)[NH3+]","P148508034","0","decoy"
"c1ccc2c(c1)CCO[C@@H]2C[C@H](c3ccccc3[NH3+])N[NH3+]","P154565996","0","decoy"
"CC1(C[C@H](C(O1)(C)C)[C@@H](c2ccccc2[NH3+])N[NH3+])C","P154566091","0","decoy"
"CC1(C[C@H](C(O1)(C)C)[C@H](c2ccccc2[NH3+])N[NH3+])C","P154566093","0","decoy"
"c1c(c(n[nH]1)N)[C@@H]([C@@H]2CCOC3(C2)CCOCC3)N[NH3+]","P154593385","0","decoy"
"c1c(c(n[nH]1)N)[C@@H]([C@H]2CCOC3(C2)CCCC3)N[NH3+]","P154593537","0","decoy"
"c1c(c(n[nH]1)N)[C@H]([C@H]2CCOC3(C2)CCCCC3)N[NH3+]","P154609154","0","decoy"
"c1c(c(c(c(c1F)O)O)F)[C@@H](C[NH3+])O","P21310886","0","decoy"
"Cc1c(c(n([nH+]1)CCO)N)N","P39652886","0","decoy"
"c1c(c(c(c([nH+]1)C[NH3+])[O-])CO)CO","P48280104","0","decoy"
"c1c(cc(cc1O)O)C(=[NH2+])N","P51844194","0","decoy"
"c1c([nH]c(=O)[nH]1)C(=O)N[C@H]2C[C@H]2[NH3+]","P53830912","0","decoy"
"[H]/N=C/1\NC[C@@H](S1)CSC(=[NH2+])N","P55095582","0","decoy"
"c1cc2=[NH+][C@H](C(=c2cc1F)N)C(=O)NN","P58342822","0","decoy"
"C1C[C@@H](N(C1)[C@H]([NH3+])N)O","P59204101","0","decoy"
"Cc1cc(cc(c1O)C)[C@@H](C[NH3+])N","P67115968","0","decoy"
"C1=[NH+]c2c(=O)[nH]c(nc2N[C@@H]1O)N","P69012749","0","decoy"
"C[C@H]1CCC[C@@H]([C@@H]1C(=O)NCC(=O)N)[NH3+]","P83036198","0","decoy"
"C1[C@H]([C@@H](N[C@@H](N1)[NH3+])N)C#N","P86711431","0","decoy"
"CC(C)NC(=O)N[C@@H]1CCC[C@H]1/C(=[NH+]/O)/N","P94857089","0","decoy"
"C[C@H]1CCC[C@](C1)(C(=O)NN)[NH3+]","P109414857","0","decoy"
"C[C@@H]1[C@@H](Nc2c(c(=O)[nH]c(n2)N)[NH2+]1)C","P111200619","0","decoy"
"Cc1cc(c(cc1N)F)[C@@H](CO)[NH3+]","P112152186","0","decoy"
"Cc1ccc(c(c1[C@H](C[NH3+])N)O)C","P112158625","0","decoy"
"Cc1ccc(c(c1O)[C@H](C[NH3+])N)F","P112158699","0","decoy"
"C1C[C@@H]([C@@H](NC1)N)[NH3+]","P112221066","0","decoy"
"C[C@@H]1[C@@H](Nc2c(c(=O)nc([nH]2)N)[NH2+]1)C","P112690591","0","decoy"
"C1C[C@H]([C@H](C1)[NH3+])C(=O)NCC(=O)N","P129620446","0","decoy"
"C[C@@H]1CCCC[C@H]1CN/C(=[NH+]/N)/N","P129681418","0","decoy"
"C[C@H](c1ccsc1)N/C(=[NH+]/N)/N","P129681610","0","decoy"
"C[C@@H]1CCC[C@@H]1N/C(=[NH+]/N)/N","P129681688","0","decoy"
"CC1(CCC(CC1)N/C(=[NH+]/N)/N)C","P129681807","0","decoy"
"C[C@@H]1CC[C@H]([C@@H]1C)N/C(=[NH+]/N)/N","P129808504","0","decoy"
"C1CCC(CC1)(CS/C(=[NH+]\N)/N)O","P130749621","0","decoy"
"C[C@H]1CC[C@@H]([C@@H](C1)C(=O)N[C@@H](C)C(=O)N)[NH3+]","P131150135","0","decoy"
"CC(C)[NH2+]Cc1[nH]c2c(n1)c(=O)[nH]c(n2)N","P131527994","0","decoy"
"C1[C@@H]2[NH2+][C@@H]3CC1(CC(N2)N3)N","P133531824","0","decoy"
"C[C@@]1(COC[C@H]1[NH3+])C(=O)NC(C)(C)C(=O)N","P133614076","0","decoy"
"C1CCC(C1)(CO)Nc2[nH]c(n[nH+]2)N","P133679133","0","decoy"
"C1C[C@@](CNC1)(C(=O)N)[NH3+]","P134937417","0","decoy"
"C[C@H](C(=O)N)N[C@H]1CC[C@@H](C1)[NH3+]","P135267319","0","decoy"
"C1C[C@H](C[C@H]1N)[NH2+]C2CCC(CC2)C(=O)N","P135289754","0","decoy"
"C1C[C@@H](C[C@@H]1N)[NH2+]C2CCC(CC2)C(=O)N","P135289761","0","decoy"
"C1CC1[C@@H](C(=[NH2+])N)N","P135352924","0","decoy"
"CC1(CCC[C@@H]1N/C(=[NH+]/N)/N)C","P135988194","0","decoy"
"C[C@H](C(=[NH2+])N)NC(=O)NC1CCCC1","P136606411","0","decoy"
"c1c([nH+]cnc1N[C@@H]2CCCC[C@@H]2O)NN","P137440039","0","decoy"
"C[C@H](Cc1[nH]c2c(n1)c(=O)[nH]c(n2)N)C[NH3+]","P137604632","0","decoy"
"C1CC(C1)(Cc2[nH]c3c(n2)c(=O)[nH]c(n3)N)[NH3+]","P147777620","0","decoy"
"CC(C)[C@@H](c1cc(c(c(c1)O)O)O)[NH3+]","P150476840","0","decoy"
"c1c(cc(c(c1O)O)O)[C@H](C2CC2)[NH3+]","P150476847","0","decoy"
"Cc1cc(c(cc1N)N)[NH3+]","P150840556","0","decoy"
"c1ccc2c(c1)C[C@H]([NH2+][C@H]2NO)NO","P151504821","0","decoy"
"C1CC1N/C(=[NH+]\N)/N","P152612369","0","decoy"
